559	2
560	3
560	13
561	4
561	13
562	2
562	12
563	6
563	7
564	6
564	15
565	1
565	2
566	0
566	1
566	2
566	3
566	4
566	5
566	6
566	7
566	10
566	12
566	13
567	1
567	2
569	6
569	15
570	6
571	3
572	5
572	14
573	1
573	2
573	5
573	6
573	7
573	10
573	14
574	0
574	10
575	4
575	5
575	14
576	2
576	12
577	1
577	2
578	0
578	1
578	2
578	3
578	4
578	5
578	6
578	7
579	1
580	3
580	4
580	13
581	2
582	3
582	13
583	3
583	4
583	13
585	2
585	12
586	3
587	6
587	15
588	0
588	10
589	0
590	3
590	12
591	4
591	5
591	14
592	2
592	12
593	3
593	12
593	13
594	1
594	10
595	3
595	13
597	2
597	3
598	2
598	3
598	12
599	5
599	14
601	3
601	4
601	13
602	4
602	5
602	14
603	1
603	2
603	4
604	4
604	13
605	0
605	5
605	10
605	14
606	3
606	13
607	4
607	13
608	5
608	6
608	15
609	5
609	14
610	3
610	13
612	5
612	14
613	0
613	10
614	0
614	3
614	12
615	2
615	3
615	12
616	3
616	4
616	13
617	2
618	3
618	4
618	5
618	13
618	14
619	14
620	5
620	14
621	3
621	4
621	13
622	0
622	1
622	2
622	3
622	4
622	5
622	6
622	7
622	13
622	14
622	15
623	1
624	2
624	3
624	12
625	1
625	2
626	4
626	14
627	4
627	5
627	6
627	7
628	3
628	13
629	4
629	5
629	14
630	14
631	0
631	1
631	10
632	3
632	13
633	2
633	12
634	5
634	14
635	1
635	2
636	3
636	12
637	2
638	3
638	13
640	6
640	15
641	5
641	15
642	3
642	13
643	4
643	13
643	14
644	3
644	13
645	1
645	2
646	6
646	15
647	4
647	14
648	0
648	10
649	3
650	2
650	3
























